Channel_DNA,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05MeasureImageQuality,FileName_DNA,Frame_DNA,Group_Index,Group_Number,Height_DNA,ImageNumber,ImageQuality_Correlation_DNA_20,ImageQuality_FocusScore_DNA,ImageQuality_LocalFocusScore_DNA_20,ImageQuality_MADIntensity_DNA,ImageQuality_MaxIntensity_DNA,ImageQuality_MeanIntensity_DNA,ImageQuality_MedianIntensity_DNA,ImageQuality_MinIntensity_DNA,ImageQuality_PercentMaximal_DNA,ImageQuality_PercentMinimal_DNA,ImageQuality_Scaling_DNA,ImageQuality_StdIntensity_DNA,ImageQuality_ThresholdOtsu_DNA_2W,ImageQuality_TotalIntensity_DNA,ImageQuality_TotalVolume_DNA,ImageSet_ImageSet,MD5Digest_DNA,Metadata_FileLocation,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05MeasureImageQuality,PathName_DNA,Scaling_DNA,Series_DNA,URL_DNA,Width_DNA
-1,0.0,0.0,1.7999999999997272,0.0,158.23000000000002,125.v3dpbd.tiff,0,29,1,70,29,0.8734662456149049,0.09395351969696404,3.428461868103251,0.0039215684,1.0,0.025807772363935198,0.019607844,0.007843138,0.16213859830583846,4.76837158203125e-06,255,0.049241558,0.05433884780351431,7577195.0,293601280,b'eLuaVK0fG00+9Ck4jUxBWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAKBVj4c=',e94472e71aee84ebfcc415b5b1d1fe14,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/125/125.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/125,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/125/125.v3dpbd.tiff,2048
-1,0.0,0.0,0.4299999999998363,0.0,11.309999999999945,126.v3dpbd.tiff,0,30,1,35,30,0.40591880938956326,0.31725077206696933,7.513290444278416,0.0,1.0,0.008066278599330358,0.003921569,0.0,0.17682589285714287,18.44761607142857,255,0.050586887,0.01358471189913022,180684.64,22400000,b'eLuaVK0fG00+9Ck4jcxAWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAKEDj4k=',510b267333c8b3f3cc903884e4fcc751,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/126/126.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/126,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/126/126.v3dpbd.tiff,800
-1,0.0,0.0,0.2300000000000182,0.0,10.670000000000073,127.v3dpbd.tiff,0,31,1,33,31,0.5243959588042728,0.32462284999411917,7.692086893553791,0.0,1.0,0.008479523259943183,0.003921569,0.0,0.19665246212121212,15.381642992424242,255,0.052465674,0.01358471189913022,179087.53,21120000,b'eLuaVK0fG00+9Ck4jcxBWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAKGxj4s=',6149b891eacdd962d4dc0ecf7817c22e,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/127/127.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/127,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/127/127.v3dpbd.tiff,800
-1,0.0,0.0,0.37999999999988177,0.0,24.339999999999918,128.v3dpbd.tiff,0,32,1,30,32,0.47915601860519375,0.18429232456358063,1.2095222308207232,0.0,1.0,0.007883595509572072,0.003921569,0.0,0.09435637560637561,13.365116077616078,255,0.038116742,0.005545935348983181,364032.9,46176000,b'eLuaVK0fG00+9Ck4jSxAWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAKJfj40=',158e767cebad817b535e63e84fb53d36,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/128/128.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/128,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/128/128.v3dpbd.tiff,1300
-1,0.0,0.0,1.9900000000002365,0.0,187.2099999999998,129.v3dpbd.tiff,0,33,1,85,33,0.8049603662228926,0.15076622046705987,2.3867814868808575,0.0,1.0,0.007674097313600428,0.003921569,0.0,0.030321233412798715,6.526414366329417,255,0.034014624,0.005545935348983181,2735937.2,356515840,b'eLuaVK0fG00+9Ck4jSxBWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAKMNj48=',0e72a6ce4ebadd037663e1e33604a6fc,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/129/129.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/129,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/129/129.v3dpbd.tiff,2048
-1,0.0,0.0,0.2300000000000182,0.0,10.730000000000018,130.v3dpbd.tiff,0,34,1,33,34,0.5243959588042728,0.32462284999411917,7.692086893553791,0.0,1.0,0.008479523259943183,0.003921569,0.0,0.19665246212121212,15.381642992424242,255,0.052465674,0.01358471189913022,179087.53,21120000,b'eLuaVK0fG00+9Ck4jQ1AWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAJ2fj38=',6149b891eacdd962d4dc0ecf7817c22e,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/130/130.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/130,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/130/130.v3dpbd.tiff,800
-1,0.0,0.0,3.4900000000002365,0.0,329.4899999999998,131.v3dpbd.tiff,0,35,1,150,35,0.6318552791901229,0.18303786636299307,10.601090738080611,0.0,1.0,0.006019212404886881,0.003921569,0.0,0.07707023620605469,6.0699160893758135,255,0.033192527,0.009605841895192656,3786961.0,629145600,b'eLuaVK0fG00+9Ck4jQ1BWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAJ5Nj4E=',1dfe47df273d265f5e6f2f84dac60ea1,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/131/131.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/131,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/131/131.v3dpbd.tiff,2048
-1,0.0,0.0,2.1400000000003274,0.0,197.85999999999967,132.v3dpbd.tiff,0,36,1,90,36,0.7475909819664346,0.15970390368057583,2.8709519031600204,0.0,1.0,0.00697537793053521,0.003921569,0.0,0.06495873133341472,2.4899048275417752,255,0.033376563,0.009605841895192656,2633117.0,377487360,b'eLuaVK0fG00+9Ck4jY1AWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAJ77j4M=',c91c3b703643bd3fd96e241fe3e03b72,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/132/132.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/132,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/132/132.v3dpbd.tiff,2048
-1,0.0,0.0,0.41000000000030923,0.0,25.649999999999636,133.v3dpbd.tiff,0,37,1,30,37,0.5119711625459422,0.2693164675406797,2.736271758329961,0.0,1.0,0.006913473630790631,0.003921569,0.0,0.11199129787784678,25.126597276138718,255,0.04314988,0.01358471189913022,341934.88,49459200,b'eLuaVK0fG00+9Ck4jUGZ1VivzDilIClFDyQLLjFhbgcGCchNmGUriIEoX8GBAmSAwxNIA0PZDgCfqY+F',c4a6ac6c319bf824327846e63a2fe7a8,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/133/133.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/133,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/133/133.v3dpbd.tiff,1288
-1,0.0,0.0,0.25,0.0,9.769999999999982,134.v3dpbd.tiff,0,38,1,31,38,0.2653313889538823,0.23292014535325456,7.113057634076797,0.0,1.0,0.008101371125252017,0.003921569,0.0,0.10021673387096774,7.185962701612903,255,0.0434393,0.01358471189913022,160731.2,19840000,b'eLuaVK0fG00+9Ck4jU1AWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAKBXj4c=',16bab0e88de80e1cf3e9d8381655a272,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/134/134.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/134,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/134/134.v3dpbd.tiff,800
-1,0.0,0.0,2.3600000000001273,0.0,230.98999999999978,135.v3dpbd.tiff,0,39,1,100,39,0.8224439042437871,0.08667150746010663,1.1125359823011858,0.0039215684,1.0,0.011971818208694458,0.007843138,0.0,0.0727548599243164,0.2128143310546875,255,0.03221204,0.009605841895192656,5021344.5,419430400,b'eLuaVK0fG00+9Ck4jU1BWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAKEFj4k=',c5772a2c48a64505a302dc635de3652f,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/135/135.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/135,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/135/135.v3dpbd.tiff,2048
-1,0.0,0.0,1.3100000000004002,0.0,117.51000000000022,136.v3dpbd.tiff,0,40,1,54,40,0.5673432962584042,0.18304566799616265,5.970948214541576,0.0,1.0,0.006456659899817573,0.003921569,0.0,0.056016886675799335,12.298851543002659,255,0.034378245,0.01358471189913022,1462384.5,226492416,b'eLuaVK0fG00+9Ck4jc1AWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAKGzj4s=',cc18036ddefed2c4616cdac3d5a498a1,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/136/136.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/136,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/136/136.v3dpbd.tiff,2048
-1,0.0,0.0,0.6300000000001091,0.0,50.25,137.v3dpbd.tiff,0,41,1,38,41,0.4102240615319463,0.1741107832442867,3.137773636451858,0.0,1.0,0.004619962672183388,0.003921569,0.0,0.04665296052631579,25.543067434210528,255,0.028361687,0.02037706821404461,449429.97,97280000,b'eLuaVK0fG00+9Ck4jc1BWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAKJhj40=',518b989dbf40786a5ac0d33a70bd0898,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/137/137.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/137,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/137/137.v3dpbd.tiff,1600
-1,0.0,0.0,0.8099999999999454,0.0,67.26999999999998,138.v3dpbd.tiff,0,42,1,50,42,0.5188592169334239,0.18071091771393596,2.6949119305516422,0.0,1.0,0.0044765947265625,0.003921569,0.0,0.0421203125,32.62894453125,255,0.02844239,0.016637806376945247,573004.1,128000000,b'eLuaVK0fG00+9Ck4jS1AWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAKMPj48=',d25598407de11ef69277f6bc47d81c67,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/138/138.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/138,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/138/138.v3dpbd.tiff,1600
-1,0.0,0.0,0.330000000000382,0.0,19.800000000000182,139.v3dpbd.tiff,0,43,1,37,43,0.46161685685781695,0.3147003186133389,2.7662842628874964,0.0,1.0,0.00886239393337353,0.003921569,0.0,0.1798500885834565,19.922470402073216,255,0.052810967,0.01358471189913022,343837.06,38797312,b'eLuaVK0fG00+9Ck4jS1BWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAKO9j5E=',89f5ea88494ffd9855743ae38447b5f5,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/139/139.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/139,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/139/139.v3dpbd.tiff,1024
-1,0.0,0.0,0.7499999999995453,0.0,55.13999999999987,14.v3dpbd.tiff,0,44,1,441,44,0.021928381685805232,0.318993960844925,1.1159744958022462,0.0,1.0,4.873245645306043e-05,0.0,0.0,0.00041770020329494947,99.82445823306684,255,0.0039427606,0.06250095320542157,5611.755,115154361,b'eLuaVK0fG00+9Ck4TYBIr8w4pSApRQ8kBy4vYS4HBgjIRZglK4iBKF3BQQJkgEMTSAPD2A4AkiCPIQ==',b0562687267ca301c0327b79290a8652,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/14/14.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/14,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/14/14.v3dpbd.tiff,511
-1,0.0,0.0,8.350000000000364,0.0,1073.1499999999996,140.v3dpbd.tiff,0,45,1,141,45,0.38466875586529464,0.039002671906542524,0.017936685070247097,0.007843138,1.0,0.022101568035837134,0.007843138,0.0,0.004347721417187462,47.456930128275005,255,0.02936018,0.01358471189913022,33936316.0,1535470965,b'eLuaVK0fG00+9Ck4TQxAWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAJ5Pj4E=',9e7beb669caf1b98aa9c58aa6b7d3f45,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/140/140.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/140,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/140/140.v3dpbd.tiff,4011
-1,0.0,0.0,1.019999999999527,0.0,25.520000000000437,144.v3dpbd.tiff,0,46,1,71,46,0.05271898832752436,0.00388276644810524,0.14720472553508884,0.0,0.99607843,0.010813076035301314,0.011764706,0.0,5.8219688501378646e-06,0.011465397322204834,255,0.006479556,0.009605842113885378,557186.56,51528960,b'eLuaVK0fG00+9Ck4TUxAWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAKEHj4k=',954e0c8fee980c91ade145bd98802016,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/144/144.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/144,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/144/144.v3dpbd.tiff,840
-1,0.0,0.0,0.8299999999999272,0.0,56.97999999999956,145.v3dpbd.tiff,0,47,1,114,47,0.006803340821597051,0.5877733175441024,0.06841639025339505,0.0,1.0,2.0871324905831562e-05,0.0,0.0,0.00030116031044407894,99.9951672135738,255,0.0035025144,0.003906369151586295,2494.9094,119537664,b'eLuaVK0fG00+9Ck4TUxBWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAKG1j4s=',0fdaacaa8180049f3eca2158ef85f0fb,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/145/145.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/145,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/145/145.v3dpbd.tiff,1024
-1,0.0,0.0,0.7799999999997453,0.0,58.039999999999964,148.v3dpbd.tiff,0,48,1,116,48,0.038713316247821254,0.8373701760301219,0.01820416762078884,0.0,1.0,3.575727921621553e-05,0.0,0.0,0.0015020370483398438,99.99537303529937,255,0.0054719355,0.003906369151586295,4349.33,121634816,b'eLuaVK0fG00+9Ck4TSxAWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAKO/j5E=',f42e4c8a921ba70b8c300ef29fa291d0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/148/148.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/148,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/148/148.v3dpbd.tiff,1024
-1,0.0,0.0,0.8299999999999272,0.0,59.73999999999978,15.v3dpbd.tiff,0,49,1,477,49,0.01509628761744815,0.20501908129930205,0.3486122372567955,0.0,1.0,4.85534641637157e-05,0.0,0.0,0.00023844941978391713,99.80228448513917,255,0.0031550573,0.06250095320542157,6047.563,124554717,b'eLuaVK0fG00+9Ck4TYFIr8w4pSApRQ8kBy4vYS4HBgjIRZglK4iBKF3BQQJkgEMTSAPD2A4Aks2PIw==',221e3f42ae29d7921b8510abc0d3af5e,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/15/15.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/15,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/15/15.v3dpbd.tiff,511
-1,0.0,0.0,0.7599999999993088,0.0,59.090000000000146,150.v3dpbd.tiff,0,50,1,118,50,0.015893739525568072,0.6523359074608988,0.06434861221298702,0.0,1.0,3.3122842531588115e-05,0.0,0.0,0.0009932760464943062,99.99217421321545,255,0.0046483567,0.003906369151586295,4098.3545,123731968,b'eLuaVK0fG00+9Ck4TQ1AWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAJ7/j4M=',8ee2782b9e4163bd889311997056b1ff,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/150/150.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/150,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/150/150.v3dpbd.tiff,1024
-1,0.0,0.0,0.7499999999990905,0.0,57.86000000000058,153.v3dpbd.tiff,0,51,1,116,51,0.013099335934220656,0.5761717710403905,0.08991975872463147,0.0,1.0,2.3313725752563314e-05,0.0,0.0,0.00036009426774649786,99.99394910088901,255,0.003665066,0.003906369151586295,2835.7607,121634816,b'eLuaVK0fG00+9Ck4TY1BWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAKEJj4k=',a2354b54463dc32d7ffa343ae6cf0ddb,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/153/153.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/153,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/153/153.v3dpbd.tiff,1024
-1,0.0,0.0,0.7699999999995271,0.0,59.51000000000113,156.v3dpbd.tiff,0,52,1,119,52,0.10337262951320214,0.7775931477511712,0.06162429467248062,0.0,1.0,0.00011562807250674032,0.0,0.0,0.0038908309295397846,99.98233939419273,255,0.009482172,0.003906369151586295,14428.134,124780544,b'eLuaVK0fG00+9Ck4Tc1AWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAKMTj48=',63ae511bd5de51ebd1accf4bce732b3f,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/156/156.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/156,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/156/156.v3dpbd.tiff,1024
-1,0.0,0.0,0.6100000000005821,0.0,43.23999999999978,16.v3dpbd.tiff,0,53,1,346,53,0.02106467580050713,0.24409752167392423,0.6017277640336149,0.0,1.0,0.00023866700611943617,0.0,0.0,0.001408998415081547,99.24752954319918,255,0.0076326947,0.06250095320542157,21563.055,90347866,b'eLuaVK0fG00+9Ck4zYBIr8w4pSApRQ8kBy4vYS4HBgjIRZglK4iBKF3BQQJkgEMTSAPD2A4Ak3qPJQ==',0d8952af0f9283aa9a1cb5999a760cd2,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/16/16.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/16,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/16/16.v3dpbd.tiff,511
-1,0.0,0.0,0.909999999998945,0.0,57.50000000000091,162.v3dpbd.tiff,0,54,1,115,54,0.009925710563403705,0.6838780405755778,0.055643849792052044,0.0,1.0,3.7980646542880844e-05,0.0,0.0,0.0009146980617357337,99.99292622441831,255,0.005096482,0.003906369151586295,4579.9434,120586240,b'eLuaVK0fG00+9Ck4zYxAWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAKELj4k=',ded1823626c6595faaa93574caa6104d,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/162/162.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/162,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/162/162.v3dpbd.tiff,1024
-1,0.0,0.0,0.75,0.0,57.05000000000109,163.v3dpbd.tiff,0,55,1,114,55,0.003130274024321542,0.6271250237088114,0.07372471763071789,0.0,1.0,3.5446276071301676e-05,0.0,0.0,0.000701870834618284,99.99208868595592,255,0.0047147903,0.003906369151586295,4237.165,119537664,b'eLuaVK0fG00+9Ck4zYxBWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAKG5j4s=',0770fc7ed05c6554e7336204efd53f3d,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/163/163.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/163,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/163/163.v3dpbd.tiff,1024
-1,0.0,0.0,0.7599999999993088,0.0,57.5,170.v3dpbd.tiff,0,56,1,115,56,0.0033303755695191493,0.5668574871949382,0.06788740868637601,0.0,1.0,3.091059625148773e-05,0.0,0.0,0.00048761782438858694,99.99201401420261,255,0.0041859173,0.003906369151586295,3727.3926,120586240,b'eLuaVK0fG00+9Ck4zQ1AWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAKBfj4c=',876a56982f5d5306f2df9591236edded,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/170/170.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/170,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/170/170.v3dpbd.tiff,1024
-1,0.0,0.0,0.75,0.0,57.100000000000364,174.v3dpbd.tiff,0,57,1,114,57,0.04020343203677608,0.566087138935145,0.031755506765487905,0.0,1.0,8.590683635128171e-05,0.0,0.0,0.0006157055235745614,99.98165097152977,255,0.006973576,0.003906369151586295,10269.103,119537664,b'eLuaVK0fG00+9Ck4zU1AWK/MOKUgKUUPJAsuMWFuBwYJyE2YZSuIgShfwYECZIDDE0gDQ9kOAKMXj48=',63e66fb8ebd04b9033ceec736be44f6b,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/174/174.v3dpbd.tiff,0,0,0,0,0,0,0,/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/174,255,0,file:/home/linus/Downloads/gold166_wids_vols_tiff/gold166_wids_vols_tiff_onlysmall/174/174.v3dpbd.tiff,1024
