swc_file,num_nodes,soma_surface,num_stems,num_bifurcations,num_branches,num_of_tips,overall_x_span,overall_y_span,overall_z_span,average_diameter,total_length,total_surface,total_volume,max_euclidean_distance,max_path_distance,max_branch_order,average_contraction,average_fragmentation,parent_daughter_ratio,bifurcation_angle_local,bifurcation_angle_remote,moment1,moment2,moment3,moment4,moment5,moment6,moment7,moment8,moment9,moment10,moment11,moment12,moment13,ave_R
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/130/processed/17_130.v3dpbd_fastmarching_spanningtree_updated.swc_resampled.swc_sorted.swc, 8496.00000000, 0.00000000, 1.00000000, 164.00000000, 335.00000000, 171.00000000, 527.66998291, 524.36999512, 36.00000000, 3.06091855, 9183.61155001, 92365.70853769, 185714.65242336, 353.40073306, 1277.15744824, 38.00000000, 0.87675094, 24.35820896, 0.98462148, 89.20138422, 92.44247084, 95372.00000000, 3176519891.16715860, 2414762146115482624.00000000, 11863750562157017375440896.00000000, -0.09957746, -0.00757869, 0.00915650, 0.00002159, -0.00004471, 0.00000171, 0.02892676, -0.00054154, 0.00009660, 1.53045927
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/130/processed/18_130.v3dpbd_XY_3D_TreMap.swc_resampled.swc_sorted.swc, 8031.00000000, 0.00000000, 14.00000000, 120.00000000, 256.00000000, 137.00000000, 526.99399756, 526.00197220, 35.99199945, 3.99950193, 11665.03524091, 146587.15606682, 146587.15606682, 366.72869740, 689.48780362, 23.00000000, 0.88680317, 30.36718750, 1.00000000, 93.83131420, 81.62365841, 119708.00000000, 3343240466.20980644, 2625903086946329600.00000000, 18290220743343863247142912.00000000, -0.10031383, -0.01864267, 0.00918072, 0.00005380, -0.00011270, -0.00000006, 0.02829505, -0.00008422, 0.00089452, 1.99975097
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/130/processed/19_130.v3dpbd_MST_Tracing.swc_resampled.swc_sorted.swc, 16663.00000000, 0.00000000, 19.00000000, 497.00000000, 1045.00000000, 549.00000000, 527.66998291, 526.87901074, 35.87699890, 3.59542964, 26212.86499395, 323076.55186656, 404015.45068745, 361.71730156, 1171.74220284, 50.00000000, 0.62363217, 14.94449761, 1.14664627, 69.61235686, 83.57406523, 269814.00000000, 9181178974.85423279, 20971532068143398912.00000000, 362257749317025851643002880.00000000, -0.12018033, -0.04222264, 0.01294582, 0.00015653, -0.00033909, -0.00004292, 0.03293304, 0.00011021, 0.00101975, 1.79771482
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/130/processed/20_130.v3dpbd_neutu_autotrace.swc_resampled.swc_sorted.swc, 8192.00000000, 0.00000000, 156.00000000, 1.00000000, 156.00000000, 156.00000000, 520.19202137, 521.40002918, 35.00000000, 7.36076367, 37864.79149020, 861806.77403368, 1610421.83027784, 361.87438471, 530.85346688, 1.00000000, 0.92119250, 51.50641026, -nan, 43.78283237, 45.74603398, 381529.00000000, 7859165527.26566124, 14545626824414834688.00000000, 280919910380318429336829952.00000000, -0.05682421, -0.00071583, 0.00299271, 0.00000070, -0.00000341, 0.00000002, 0.01616489, 0.00003560, 0.00000472, 3.68038184
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/130/processed/21_130.v3dpbd_axis_analyzer_updated.swc_resampled.swc_sorted.swc, 6860.00000000, 0.00000000, 15.00000000, 446.00000000, 1133.00000000, 688.00000000, 526.67400977, 484.77000809, 36.00000000, 1.99970845, 9644.63787208, 60599.04697095, 30299.52348548, 352.61067633, 602.21198054, 32.00000000, 0.91886888, 5.05383936, 1.00000000, 80.60614111, 74.91117381, 99776.00000000, 2945572409.84849405, 2146397403666209024.00000000, 11142895541016323730440192.00000000, -0.25317849, -0.29800569, 0.05266437, 0.00231335, -0.00477640, -0.00089610, 0.06952649, -0.00566226, 0.01087380, 0.99985423
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/130/processed/22_130.v3dpbd_MOST.swc_resampled.swc_sorted.swc, 1910.00000000, 0.00000000, 95.00000000, 53.00000000, 201.00000000, 149.00000000, 518.16599365, 522.38901465, 35.11100006, 5.81083979, 15233.28672822, 169737.06976826, 200826.87753632, 337.99086988, 570.21964247, 9.00000000, 0.95869600, 8.49751244, 1.01187421, 112.98845270, 99.12985146, 153100.00000000, 2273890053.80771494, 1210198926289480192.00000000, 6539818700365066093461504.00000000, -0.07646961, -0.20414845, 0.00430136, 0.00052557, -0.00100308, -0.00048283, 0.02121705, -0.00479967, 0.01019876, 2.90541990
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/130/processed/23_130.v3dpbd_neutube.swc_resampled.swc_sorted.swc, 14118.00000000, 0.00000000, 16.00000000, 144.00000000, 325.00000000, 182.00000000, 527.86302393, 527.92197070, 36.25599813, 4.27052684, 18250.78840854, 233651.03335961, 555384.22745863, 372.20097058, 1105.20433007, 19.00000000, 0.89096477, 42.43692308, 0.95900393, 92.31477761, 80.55635095, 187918.00000000, 7291140361.35872555, 13292700877530710016.00000000, 202846274151971989336621056.00000000, -0.08770544, -0.02715758, 0.00692947, 0.00007344, -0.00015840, -0.00002039, 0.02453416, -0.00025758, 0.00069939, 2.13526342
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/130/processed/24_130.v3dpbd_neutube_updated.swc_resampled.swc_sorted.swc, 13117.00000000, 0.00000000, 9.00000000, 240.00000000, 506.00000000, 267.00000000, 529.37698293, 527.79598291, 37.33900046, 4.21710757, 15168.48810743, 201576.85415065, 438967.90466227, 372.56444493, 1171.20496870, 34.00000000, 0.89220750, 24.92094862, 1.00298112, 95.43303356, 93.63606659, 156872.00000000, 5605962168.82274723, 7581209977234185216.00000000, 91574247918146790052855808.00000000, -0.10161489, -0.03083578, 0.00924822, 0.00008623, -0.00019070, 0.00001546, 0.02746342, 0.00057481, 0.00112994, 2.10855379
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/130/processed/25_130.v3dpbd_NeuroGPSTree.swc_resampled.swc_sorted.swc, 19052.00000000, 0.00000000, 845.00000000, 1.00000000, 845.00000000, 845.00000000, 528.80800879, 528.91697413, 38.90699935, 1.99989502, 215730.60812143, 1355475.38725755, 677737.69362878, 372.25948611, 840.48226385, 1.00000000, 0.93979848, 21.54556213, -nan, 0.14875576, 49.10755470, 2165596.00000000, 44360199195.15008545, 474272463292886417408.00000000, 53283937317361742627806904320.00000000, -0.03408927, -0.02543723, 0.00099482, 0.00002677, -0.00005797, -0.00001046, 0.00902034, -0.00010401, 0.00081730, 0.99994751
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/130/processed/26_130.v3dpbd_Cwlab_ver1.swc_resampled.swc_sorted.swc, 1632.00000000, 0.00000000, 1.00000000, 8.00000000, 17.00000000, 9.00000000, 525.93897069, 525.93897069, 36.00000000, 1.99877451, 1685.90789234, 10592.87169842, 5296.43584921, 382.62240688, 930.20782603, 7.00000000, 0.97445230, 94.94117647, 1.00000000, 88.56634336, 69.70946453, 17146.00000000, 937310297.52234876, 158248059969906560.00000000, 114071281102872974983168.00000000, -0.57216039, -2.08755061, 0.21992649, 0.03979835, -0.07298764, -0.04001130, 0.16848971, -0.05501434, 0.14823531, 0.99938725
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/130/processed/27_130.v3dpbd_EnsembleNeuronTracerV2s.swc_resampled.swc_sorted.swc, 549.00000000, 0.00000000, 3.00000000, 33.00000000, 70.00000000, 38.00000000, 265.72900975, 251.96997070, 32.00000000, 3.82631330, 1471.10444668, 12480.68192078, 15477.60376168, 352.32997894, 453.74734760, 20.00000000, 0.92805974, 6.82857143, 1.01813722, 104.43585605, 88.06072489, 14920.00000000, 177895268.52363935, 680740965291485.00000000, 279151196918614589440.00000000, -0.10661714, -0.74084049, 0.00683993, 0.00277839, -0.00433275, -0.00442965, 0.04778202, -0.03048862, 0.08112723, 1.91315665
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/130/processed/28_130.v3dpbd_pyzh.swc_resampled.swc_sorted.swc, 337.00000000, 0.00000000, 1.00000000, 7.00000000, 33.00000000, 26.00000000, 257.52000999, 252.66998291, 28.00000000, 1.99406528, 694.05957059, 4360.90489623, 2180.45244811, 353.21639304, 418.44223463, 7.00000000, 0.90590540, 9.18181818, 1.00000000, 85.90831432, 78.92343842, 7092.00000000, 78893480.53671198, 83370183292156.00000000, 16066316155296624640.00000000, -0.55777178, -4.31192825, 0.18591100, 0.08455269, -0.12535606, -0.14422724, 0.25195035, -0.16985827, 0.47651616, 0.99703264
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/130/processed/29_130.v3dpbd_Rayshooting.swc_resampled.swc_sorted.swc, 72.00000000, 0.00000000, 1.00000000, 8.00000000, 18.00000000, 10.00000000, 249.27000999, 250.57999992, 25.41400003, 3.76730555, 390.29567425, 4858.80600027, 4859.32874885, 352.86928795, 360.04504241, 6.00000000, 0.96170410, 2.94444444, 0.95818628, 109.01398414, 90.45167907, 3925.00000000, 46911218.66120932, 406604988807.43750000, 69284594073600.00000000, -0.00676436, -0.05291700, 0.00002655, 0.00001263, -0.00001831, -0.00002049, 0.00316596, -0.00218183, 0.00615157, 1.88365278
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/130/processed/30_130.v3dpbd_Rollerball.swc_resampled.swc_sorted.swc, 56.00000000, 0.00000000, 1.00000000, 4.00000000, 9.00000000, 5.00000000, 249.60000992, 251.23999977, 26.00000000, 3.56096429, 378.71312106, 3853.24865816, 3159.61422388, 352.94886094, 362.14811477, 5.00000000, 0.86746077, 5.11111111, 0.97775000, 141.30918910, 137.34699371, 3815.00000000, 43908836.12153777, 252651729666.68750000, 113684240695296.00000000, -0.00377720, -0.02964536, 0.00000804, 0.00000396, -0.00000564, -0.00000637, 0.00174182, -0.00122072, 0.00344700, 1.78048214
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/processed/01_131.v3dpbd_EnsembleNeuronTracerV2n.swc_resampled.swc_sorted.swc, 24320.00000000, 0.00000000, 1.00000000, 1170.00000000, 2443.00000000, 1273.00000000, 203.99999389, 203.20000610, 44.10000074, 3.57761234, 7675.07202202, 87489.99573002, 250468.83816728, 137.87177722, 170.77507812, 55.00000000, 0.92207361, 8.95456406, 1.02605025, 78.51721207, 53.32926268, 93976.00000000, 303986201.39006031, 23140942891823488.00000000, 157981008079771962179584.00000000, -0.00127513, -0.00383582, 0.00000094, 0.00000015, -0.00000015, -0.00000011, 0.00005156, -0.00008593, -0.00002353, 1.78880617
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/processed/02_131.v3dpbd_NeuronChaser_updated.swc_resampled.swc_sorted.swc, 18167.00000000, 0.00000000, 1.00000000, 988.00000000, 2223.00000000, 1235.00000000, 203.68200073, 201.13700086, 41.09400153, 9.58262113, 5650.28183752, 170057.45435147, 409361.70682870, 135.59672084, 299.54699652, 78.00000000, 0.96084034, 7.17183986, 0.99851513, 25.19592184, 29.69867330, 69388.00000000, 267977235.43177086, 17242591893230908.00000000, 59034122678516471300096.00000000, -0.00179096, -0.01333217, 0.00000136, 0.00000077, -0.00000098, -0.00000150, 0.00021542, -0.00021599, 0.00045814, 4.79131056
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/processed/03_131.v3dpbd_NeuroGPSTree_updated.swc_resampled.swc_sorted.swc, 15669.00000000, 0.00000000, 1.00000000, 224.00000000, 469.00000000, 245.00000000, 205.02699622, 204.78899744, 44.52700037, 8.53757713, 5103.08306650, 137507.85133132, 321552.26006352, 140.44005894, 473.93110138, 37.00000000, 0.89538170, 32.40724947, 0.99199964, 104.12952990, 96.62830437, 62039.00000000, 211278180.50698113, 11285605145792574.00000000, 64225934648176271163392.00000000, -0.00219930, -0.00570933, 0.00000195, 0.00000038, -0.00000029, 0.00000009, 0.00011516, -0.00014779, -0.00014951, 4.26878856
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/processed/04_131.v3dpbd_EnsembleNeuronTracerV2s.swc_resampled.swc_sorted.swc, 51551.00000000, 0.00000000, 1.00000000, 2533.00000000, 5263.00000000, 2730.00000000, 203.99999389, 203.99999389, 44.40000075, 2.67128638, 16473.06670007, 138574.21723122, 237941.96071589, 138.64847778, 167.42759959, 61.00000000, 0.91957125, 8.79479384, 1.01052740, 77.30689995, 54.95818701, 201114.00000000, 655334032.35278583, 106015766141662336.00000000, 1576249156512794093289472.00000000, -0.00097340, -0.00532663, 0.00000053, 0.00000016, -0.00000007, -0.00000027, 0.00002837, -0.00008773, 0.00009277, 1.33564319
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/processed/05_131.v3dpbd_app2new2.swc_resampled.swc_sorted.swc, 10729.00000000, 0.00000000, 1.00000000, 44.00000000, 92.00000000, 48.00000000, 203.99999389, 203.20000610, 43.20000076, 5.81678963, 3413.77904390, 65378.35177533, 427218.32746369, 133.23196260, 181.82201976, 10.00000000, 0.86340278, 115.60869565, 0.97409012, 72.08697614, 77.53857482, 41843.00000000, 169501378.12745595, 7029980935734558.00000000, 19977587491957970567168.00000000, -0.00150281, -0.00679738, 0.00000130, 0.00000034, -0.00000053, -0.00000053, 0.00013963, -0.00009203, 0.00017728, 2.90839482
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/processed/06_131.v3dpbd_XY_3D_TreMap.swc_resampled.swc_sorted.swc, 11898.00000000, 0.00000000, 29.00000000, 153.00000000, 334.00000000, 182.00000000, 204.41899768, 204.69000244, 42.25000072, 3.99966381, 5765.14648554, 72446.96738333, 72446.96738333, 130.18004359, 248.03315311, 19.00000000, 0.89145508, 34.61976048, 1.00000000, 87.26855576, 85.29834262, 65539.00000000, 235737498.87694129, 14217895422508514.00000000, 65683384576572160737280.00000000, -0.00186026, -0.02095312, 0.00000168, 0.00000089, 0.00000078, -0.00000110, -0.00009084, -0.00017445, 0.00049742, 1.99983190
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/processed/07_131.v3dpbd_snake.swc_resampled.swc_sorted.swc, 12544.00000000, 0.00000000, 25.00000000, 106.00000000, 235.00000000, 130.00000000, 204.69999695, 204.69999695, 42.33900070, 3.99421413, 5895.53643727, 66488.59035078, 64115.55721891, 126.60218514, 308.46090795, 23.00000000, 0.88561039, 52.37446809, 1.00000000, 103.74513006, 98.28386013, 67736.00000000, 217916762.77950132, 12134067280237174.00000000, 72059063359446024454144.00000000, -0.00282530, -0.01385700, 0.00000223, 0.00000079, 0.00000056, -0.00000075, 0.00017107, -0.00015206, 0.00016056, 1.99710706
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/processed/08_131.v3dpbd_app2new1.swc_resampled.swc_sorted.swc, 9711.00000000, 0.00000000, 1.00000000, 49.00000000, 99.00000000, 50.00000000, 203.99999389, 199.99999389, 44.40000075, 5.31416600, 3052.33332620, 53936.20742822, 348364.36741981, 140.03155336, 167.33034834, 13.00000000, 0.89942793, 97.08080808, 1.04240679, 65.44917937, 62.02470123, 37100.00000000, 147806418.32882613, 5222020488528191.00000000, 10211934552067921674240.00000000, -0.00230431, -0.01230767, 0.00000310, 0.00000099, -0.00000170, -0.00000166, 0.00034461, -0.00018011, 0.00048156, 2.65708300
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/processed/09_131.v3dpbd_Advantra.swc_resampled.swc_sorted.swc, 20395.00000000, 0.00000000, 1.00000000, 588.00000000, 1207.00000000, 619.00000000, 204.72600403, 204.03799341, 43.86100036, 9.42064634, 7201.24029538, 212231.22128670, 502746.79968932, 140.47033856, 259.99167903, 53.00000000, 0.87670659, 15.89643745, 0.99140420, 100.82607538, 90.34260717, 84421.00000000, 252398190.48315465, 16315838293908804.00000000, 151476968375587056910336.00000000, -0.00440877, -0.01314468, 0.00000500, 0.00000190, -0.00000076, 0.00000220, 0.00023844, -0.00037927, -0.00050656, 4.71032317
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/processed/10_131.v3dpbd_app2new3.swc_resampled.swc_sorted.swc, 9134.00000000, 0.00000000, 1.00000000, 40.00000000, 82.00000000, 42.00000000, 198.39999390, 203.20000610, 40.79900074, 5.74018305, 2860.85812278, 56084.53609883, 416874.35997909, 127.17975253, 176.05899644, 11.00000000, 0.89274612, 110.37804878, 0.97236612, 63.12748598, 64.96983722, 35009.00000000, 131608756.45560659, 4013020849166662.50000000, 7615777912224739229696.00000000, -0.00287986, -0.02712061, 0.00000476, 0.00000260, -0.00000261, -0.00000664, 0.00036692, -0.00044075, 0.00137540, 2.87009153
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/processed/11_131.v3dpbd_ENT_updated.swc_resampled.swc_sorted.swc, 13456.00000000, 0.00000000, 10.00000000, 566.00000000, 1174.00000000, 609.00000000, 183.76599312, 202.40000606, 42.60000086, 6.63101412, 4463.55970763, 93794.82901748, 317432.66799092, 120.82131047, 175.08834202, 43.00000000, 0.91166042, 10.46081772, 0.95977053, 87.02662226, 59.17211610, 54245.00000000, 145531799.80045724, 5276753351177084.00000000, 22564638155734654124032.00000000, -0.00328186, -0.02971818, 0.00000800, 0.00000281, -0.00000081, -0.00000868, 0.00014852, -0.00038439, 0.00115139, 3.31550706
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/processed/12_131.v3dpbd_neutube_updated.swc_resampled.swc_sorted.swc, 15591.00000000, 0.00000000, 7.00000000, 285.00000000, 588.00000000, 304.00000000, 204.92899670, 204.72099695, 42.37900066, 6.77830556, 5344.91041522, 121102.72133696, 421864.13001598, 142.44704334, 309.79120404, 26.00000000, 0.90368341, 25.51360544, 1.00957891, 94.24873831, 89.48154097, 64941.00000000, 287772464.34313983, 21396778445878644.00000000, 123106231929844726235136.00000000, -0.00780923, -0.00852893, 0.00004463, 0.00000189, -0.00000305, -0.00000072, 0.00162335, -0.00001390, 0.00021723, 3.38915278
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/processed/13_131.v3dpbd_MOST.swc_resampled.swc_sorted.swc, 6468.00000000, 0.00000000, 468.00000000, 89.00000000, 651.00000000, 563.00000000, 204.51499695, 203.75100233, 42.33500075, 6.84958472, 31921.79757096, 417035.16449529, 592522.62548647, 126.66851270, 143.17098048, 17.00000000, 0.97698125, 8.93394777, 0.99022313, 121.76411268, 109.79761819, 323336.00000000, 614973991.50136161, 92922266001848352.00000000, 1355486443981413109727232.00000000, -0.00223571, -0.00690730, 0.00000106, 0.00000022, -0.00000011, 0.00000017, 0.00024432, -0.00010556, -0.00013606, 3.42479236
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/processed/14_131.v3dpbd_neutu_autotrace.swc_resampled.swc_sorted.swc, 14056.00000000, 0.00000000, 230.00000000, 1.00000000, 230.00000000, 230.00000000, 202.69999695, 202.98599994, 42.22700071, 9.19239343, 18992.33908417, 505395.48775936, 1122664.90378449, 152.08902101, 214.02364696, 1.00000000, 0.90494247, 60.10869565, -nan, 10.82917346, 4.87116918, 199562.00000000, 593255929.98194909, 91076669653984048.00000000, 1295906757867052659113984.00000000, -0.00953557, -0.01740783, 0.00005914, 0.00000414, -0.00000934, 0.00000026, 0.00216350, -0.00033555, 0.00025635, 4.59619671
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/processed/15_131.v3dpbd_neutube.swc_resampled.swc_sorted.swc, 16765.00000000, 0.00000000, 33.00000000, 138.00000000, 318.00000000, 181.00000000, 204.62700135, 204.71399377, 42.52700138, 6.23519845, 7942.21408307, 156434.50621608, 430499.88452935, 154.48824288, 495.49974307, 30.00000000, 0.89343110, 51.71698113, 0.97347888, 103.64055510, 89.51933724, 91719.00000000, 386859133.83273679, 38780906131469432.00000000, 366887365731006399119360.00000000, -0.00806990, -0.00274540, 0.00005442, 0.00000055, -0.00000153, 0.00000007, 0.00204672, -0.00008402, 0.00003025, 3.11759922
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/processed/16_131.v3dpbd_x1160_y1032_z127_app2.swc_resampled.swc_sorted.swc, 7395.00000000, 0.00000000, 1.00000000, 38.00000000, 80.00000000, 42.00000000, 189.59999371, 190.35199890, 41.40000081, 7.37467532, 2354.54402157, 58570.55905282, 487767.12339437, 121.23258171, 162.57625701, 13.00000000, 0.87971089, 91.42500000, 0.98234166, 76.30238079, 82.85182669, 28911.00000000, 81106935.69598868, 1504362046986908.75000000, 2884757428761453920256.00000000, -0.00260627, -0.01316833, 0.00000416, 0.00000102, -0.00000143, -0.00000210, 0.00028001, -0.00019498, 0.00067491, 3.68733766
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/processed/17_131.v3dpbd_NeuroGPSTree.swc_resampled.swc_sorted.swc, 26183.00000000, 0.00000000, 983.00000000, 1.00000000, 983.00000000, 983.00000000, 204.97399475, 204.86299963, 43.32900083, 1.99992361, 67430.99879124, 423681.46085360, 211840.73042680, 152.83797078, 348.83593031, 1.00000000, 0.88305881, 25.63479145, -nan, 0.57862637, 3.45495818, 688832.00000000, 1750511805.05335569, 783399198155463936.00000000, 31584408183321770674094080.00000000, -0.00748401, -0.01511814, 0.00003564, 0.00000277, -0.00000623, 0.00000020, 0.00163087, -0.00026833, 0.00009840, 0.99996181
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/processed/18_131.v3dpbd_x1161_y1035_z124_app1.swc_resampled.swc_sorted.swc, 6803.00000000, 0.00000000, 9.00000000, 169.00000000, 357.00000000, 189.00000000, 202.39999390, 181.58599854, 43.71699905, 10.14826077, 2787.18988238, 81376.18868700, 555827.61828504, 159.52667415, 189.32048481, 28.00000000, 0.91898957, 18.05322129, 0.96691325, 92.10483629, 81.14602590, 32554.00000000, 76695793.04979776, 1400566349872064.75000000, 2950966745803935186944.00000000, -0.02361267, -0.07990915, 0.00037405, 0.00006680, -0.00014571, -0.00006718, 0.00540387, -0.00204415, 0.00378752, 5.07413039
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/processed/19_131.v3dpbd_axis_analyzer_updated.swc_resampled.swc_sorted.swc, 11267.00000000, 0.00000000, 15.00000000, 1296.00000000, 3273.00000000, 1978.00000000, 163.29299927, 203.06300354, 40.20000076, 1.99982249, 4643.63869226, 29176.84240308, 14588.42120154, 124.24801935, 172.94406172, 71.00000000, 0.94582419, 2.44210205, 1.00000000, 75.36576170, 71.90154221, 51611.00000000, 205014380.64932984, 7298744327078219.00000000, 25889963427494988087296.00000000, -0.03158523, -0.00080402, 0.00088901, 0.00000068, -0.00000366, 0.00000004, 0.00806872, -0.00011276, -0.00001313, 0.99991125
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/processed/20_131.v3dpbd_Advantra_updated.swc_resampled.swc_sorted.swc, 3054.00000000, 0.00000000, 1.00000000, 67.00000000, 139.00000000, 72.00000000, 147.54099655, 111.55500793, 35.15900183, 9.68385396, 1006.86166692, 30621.77686839, 74552.67193088, 122.07577213, 229.64179189, 29.00000000, 0.90864687, 20.96402878, 0.99359202, 102.96960368, 93.17024978, 12065.00000000, 22449428.33629560, 92098815910070.21875000, 40834036437052276736.00000000, -0.06476271, -0.26911675, 0.00250667, 0.00056641, -0.00107172, -0.00057021, 0.01779780, -0.00816198, 0.01088395, 4.84192698
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/processed/21_131.v3dpbd_tubularity_model_S.v3draw_MST_Tracing_Ws_21_th_170_updated.swc_resampled.swc_sorted.swc, 34.00000000, 0.00000000, 1.00000000, 1.00000000, 3.00000000, 2.00000000, 33.98600006, 90.63699722, 29.54699850, 1.94117647, 109.94697000, 690.81718647, 345.40859323, 100.01273356, 108.12857364, 2.00000000, 0.82972808, 10.00000000, 1.00000000, 66.45616707, 71.06059544, 1117.00000000, 1074530.01796575, 935554981.04667664, 24890075323.00000000, -0.00301113, -0.02179969, 0.00000436, 0.00000235, -0.00000301, -0.00000377, 0.00118195, -0.00090835, 0.00245696, 0.97058824
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/processed/22_131.v3dpbd_tubularity_model_S.v3draw_MST_Tracing_Ws_21_th_200.swc_resampled.swc_sorted.swc, 15.00000000, 0.00000000, 1.00000000, 1.00000000, 3.00000000, 2.00000000, 33.42400360, 89.30699730, 28.03599834, 1.86666667, 102.04990128, 641.19844032, 320.59922016, 98.87650125, 100.80548010, 2.00000000, 0.94436672, 3.66666667, 1.00000000, 29.30584846, 57.57023548, 1031.00000000, 899507.20416652, 94502091.25460815, 540739415.00000000, -0.00014419, -0.00097553, 0.00000116, 0.00000001, 0.00000003, -0.00000001, -0.00019653, -0.00004235, 0.00011064, 0.93333333
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/processed/23_131.v3dpbd_Rollerball.swc_resampled.swc_sorted.swc, 28.00000000, 0.00000000, 1.00000000, 4.00000000, 9.00000000, 5.00000000, 78.77200317, 80.27399826, 32.59799850, 4.53328573, 125.24955808, 878.84057778, 584.29202818, 116.72809953, 122.52497646, 5.00000000, 0.84555559, 2.00000000, 1.00284375, 75.11106904, 91.75507482, 1268.00000000, 1630605.22672714, 348351822.51550293, 1781242200.00000000, -0.00106449, -0.00817246, 0.00000080, 0.00000031, -0.00000025, -0.00000065, 0.00019147, -0.00026346, 0.00073125, 2.26664286
/home/linusmg/Data/bigneuron/Both_GS_and_auto/gold_163_all_soma_sort_s1_pixelsize/131/processed/24_131.v3dpbd_Rayshooting.swc_resampled.swc_sorted.swc, 25.00000000, 0.00000000, 1.00000000, 2.00000000, 5.00000000, 3.00000000, 78.57200623, 80.17399788, 32.39999843, 4.24296001, 124.66670433, 3023.43023959, 5948.98636587, 116.59193663, 121.16502753, 3.00000000, 0.82649521, 3.80000000, 0.86937501, 79.62954598, 111.85978923, 1258.00000000, 1602228.02874707, 83370361.62219238, 375573080.00000000, -0.00074700, -0.00595345, 0.00000065, 0.00000016, -0.00000011, -0.00000037, 0.00007394, -0.00018282, 0.00051661, 2.12148001
